Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,batch_size,cuda,custom_model,dataset,end_factor,epochs,experiment,features,grad_clip,heads,layers,log_frequency,lr,max_lr,model,nb_params,optimizer,out_features,profile,run_name,start_factor,lap/train,lap/val,learning_rate,log_time,loss/train,loss/val,minibatch_loss,system/cpu_utilization_percentage,system/disk_available_megabytes,system/disk_usage_megabytes,system/disk_usage_percentage,system/network_receive_megabytes,system/network_transmit_megabytes,system/system_memory_usage_megabytes,system/system_memory_usage_percentage,top_1/train,top_1/val,top_3/train,top_3/val,top_5/train,top_5/val,train_time
2024-09-27 13:11:09,36.4s,013a8244d33343d2934c31cf1d05e198,"Laplacian CoraFull[100,0.3]",LOCAL,/home/jlagesse/ngmb/.venv/bin/gm-laplacian-performances,jlagesse,FINISHED,100,True,,"/scratch/jlagesse/ngmb-data/CoraFull[100,0.3]",,,CoraFull-small,64,,,,,,,,,,,,"Laplacian CoraFull[100,0.3]",,0.07052,0.06898,,,4.596448097229004,4.596465969085694,,,,,,,,,,0.6362759780883789,0.6359199762344361,0.9490460002422333,0.9480999827384948,0.9890119755268096,0.9879599928855896,
2024-09-27 13:11:06,37.8s,11e11f519bf24f90aeb37a134f649a5e,"Laplacian CoraFull[100,0.24]",LOCAL,/home/jlagesse/ngmb/.venv/bin/gm-laplacian-performances,jlagesse,FINISHED,100,True,,"/scratch/jlagesse/ngmb-data/CoraFull[100,0.24]",,,CoraFull-small,64,,,,,,,,,,,,"Laplacian CoraFull[100,0.24]",,0.080102,0.07984,,,4.594971370697022,4.594467258453369,,,,,,,,,,0.6397639870643616,0.6386199712753295,0.9487759971618652,0.9488999843597412,0.9884160029888153,0.9880399823188781,
2024-09-27 13:11:06,34.3s,16da7d4256264c9fa6f0943e7805f4cd,"Laplacian CoraFull[100,0.18]",LOCAL,/home/jlagesse/ngmb/.venv/bin/gm-laplacian-performances,jlagesse,FINISHED,100,True,,"/scratch/jlagesse/ngmb-data/CoraFull[100,0.18]",,,CoraFull-small,64,,,,,,,,,,,,"Laplacian CoraFull[100,0.18]",,0.092554,0.08986,,,4.59362190246582,4.595595073699951,,,,,,,,,,0.646133977174759,0.6433199763298034,0.9501279950141907,0.9500399827957153,0.9876039838790893,0.9882200002670288,
2024-09-27 13:10:26,36.1s,7c75d3a630b546f78e81b6e0fd61f674,"Laplacian CoraFull[100,0.15]",LOCAL,/home/jlagesse/ngmb/.venv/bin/gm-laplacian-performances,jlagesse,FINISHED,100,True,,"/scratch/jlagesse/ngmb-data/CoraFull[100,0.15]",,,CoraFull-small,64,,,,,,,,,,,,"Laplacian CoraFull[100,0.15]",,0.101318,0.10114000000000001,,,4.592466249465942,4.592855644226074,,,,,,,,,,0.6486859703063965,0.6517799615859985,0.9500660002231598,0.948580014705658,0.9867399847507476,0.9869999885559082,
2024-09-27 13:10:28,35.4s,8526a8723f304cb0845fb5381889b835,"Laplacian CoraFull[100,0.12]",LOCAL,/home/jlagesse/ngmb/.venv/bin/gm-laplacian-performances,jlagesse,FINISHED,100,True,,"/scratch/jlagesse/ngmb-data/CoraFull[100,0.12]",,,CoraFull-small,64,,,,,,,,,,,,"Laplacian CoraFull[100,0.12]",,0.11293,0.1139,,,4.59118992805481,4.590470981597901,,,,,,,,,,0.6541479754447938,0.6551799654960633,0.950697990655899,0.951419997215271,0.9863079833984375,0.9867599725723266,
2024-09-27 13:10:28,35.4s,419fc9a17315447f97ae3bba7b502155,"Laplacian CoraFull[100,0.08]",LOCAL,/home/jlagesse/ngmb/.venv/bin/gm-laplacian-performances,jlagesse,FINISHED,100,True,,"/scratch/jlagesse/ngmb-data/CoraFull[100,0.08]",,,CoraFull-small,64,,,,,,,,,,,,"Laplacian CoraFull[100,0.08]",,0.13470200000000002,0.13492,,,4.589914054870605,4.590638732910156,,,,,,,,,,0.6623919594287873,0.6634799599647522,0.951287989616394,0.9505200028419495,0.9846319794654846,0.9833799958229065,
2024-09-27 13:10:25,34.3s,56a04e1492684977bcde7dd10506252d,"Laplacian CoraFull[100,0.06]",LOCAL,/home/jlagesse/ngmb/.venv/bin/gm-laplacian-performances,jlagesse,FINISHED,100,True,,"/scratch/jlagesse/ngmb-data/CoraFull[100,0.06]",,,CoraFull-small,64,,,,,,,,,,,,"Laplacian CoraFull[100,0.06]",,0.15451,0.15264,,,4.587208099365235,4.5857280731201175,,,,,,,,,,0.6685659897327423,0.6703199744224548,0.9508739972114563,0.951859998703003,0.9828879690170288,0.9837199687957764,
2024-09-27 13:10:25,34.2s,247f65d8616c428f8cf22cd142962a2e,"Laplacian CoraFull[100,0.04]",LOCAL,/home/jlagesse/ngmb/.venv/bin/gm-laplacian-performances,jlagesse,FINISHED,100,True,,"/scratch/jlagesse/ngmb-data/CoraFull[100,0.04]",,,CoraFull-small,64,,,,,,,,,,,,"Laplacian CoraFull[100,0.04]",,0.181824,0.18244000000000002,,,4.584418258666992,4.583192920684814,,,,,,,,,,0.6764579892158509,0.6751599788665772,0.9513279902935028,0.9495599865913391,0.9816859912872314,0.9804799795150757,
2024-09-25 01:39:27,39.8min,cc2eb3139a644ca389126f68a0add37c,"GatedGCN-small CoraFull[100,0.3]",LOCAL,/home/jlagesse/ngmb/.venv/bin/gm-train,jlagesse,FINISHED,100,True,None,"/scratch/jlagesse/ngmb-data/CoraFull[100,0.3]",500.0,500,CoraFull-small,48,0.1,None,4,25,None,0.003,GatedGCN,59680,adam-one-cycle,64,True,"GatedGCN-small CoraFull[100,0.3]",5.0,0.27803,0.25706,0.000013484999999999712,0.0000019073486328125,2.847142372131348,2.956973743438721,2.818540573120117,3.4,118188.4,16897.3,12.5,334.62697300012223,214.3733390000416,14281.6,5.3,0.4848819804191589,0.4696999788284302,0.8039819753170013,0.7886599779129029,0.9060359764099121,0.8941200137138366,4.3073344230651855
2024-09-25 01:39:27,47.1min,35e8b0db90ad4dfa800d54d68f65af40,"GatedGCN-small CoraFull[100,0.24]",LOCAL,/home/jlagesse/ngmb/.venv/bin/gm-train,jlagesse,FINISHED,100,True,None,"/scratch/jlagesse/ngmb-data/CoraFull[100,0.24]",500.0,500,CoraFull-small,48,0.1,None,4,25,None,0.003,GatedGCN,59680,adam-one-cycle,64,True,"GatedGCN-small CoraFull[100,0.24]",5.0,0.377764,0.3563,0.000013484999999999712,4.76837158203125e-7,2.417861123085022,2.5275376796722413,2.4162909984588623,6.5,131927.9,3157.7,2.3,384.03812400001334,471.7633999999962,15286.5,5.7,0.5234619849920272,0.5102399945259094,0.8319439816474915,0.8243399858474731,0.9208319938182831,0.9154200077056884,4.099393129348755
