Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,batch_size,cuda,custom_model,dataset,end_factor,epochs,experiment,features,grad_clip,heads,layers,log_frequency,lr,max_lr,model,nb_params,optimizer,out_features,profile,run_name,start_factor,lap/train,lap/val,learning_rate,log_time,loss/train,loss/val,minibatch_loss,system/cpu_utilization_percentage,system/disk_available_megabytes,system/disk_usage_megabytes,system/disk_usage_percentage,system/network_receive_megabytes,system/network_transmit_megabytes,system/system_memory_usage_megabytes,system/system_memory_usage_percentage,top_1/train,top_1/val,top_3/train,top_3/val,top_5/train,top_5/val,train_time
2024-10-04 02:08:07,40.9min,3156c2ad4e784caabcf505de24a702e4,GATv2-0.3,LOCAL,scripts/all_train.py,jlagesse,FINISHED,100,True,None,/scratch/jlagesse/ngmb-data/AQSOL[0.3],500,300,AQSOL-RUN7,96,0.1,8,4,25,0.0005,0.003,GATv2,59744,adam-one-cycle,32,True,GATv2-0.3,5,0.4690293185089216,0.3691808890214658,0.000018475000000000002,7.152557373046875e-7,0.5028543651481218,0.6114702671766281,0.8267718553543091,5.6,97970.5,3154.2,3.1,2052.458212000318,1440.3424469999736,6857.7,3.4,0.570067718813691,0.5506449460983276,0.941839830784858,0.9166331708431243,0.9894824971126605,0.9791456043720246,7.635096788406372
2024-10-04 02:04:28,38.0min,91bd612235924f4c887f9b80b3d6357b,GATv2-0.24,LOCAL,scripts/all_train.py,jlagesse,FINISHED,100,True,None,/scratch/jlagesse/ngmb-data/AQSOL[0.24],500,300,AQSOL-RUN7,96,0.1,8,4,25,0.0005,0.003,GATv2,59744,adam-one-cycle,32,True,GATv2-0.24,5,0.5292341548713965,0.448876280584254,0.000018475000000000002,0.0000021457672119140625,0.44028824133963523,0.540274491906166,0.4914940297603607,7.8,97440.9,3154.2,3.1,1362.1903830000665,935.2367370000575,5376,2.7,0.5983626352080816,0.5786538064479828,0.9507708730576914,0.9273608446121215,0.9907043478156947,0.9827099978923798,7.256352663040161
2024-10-04 01:56:55,39.6min,fb73a84f244f4c91b2e906fea095a6ff,GATv2-0.18,LOCAL,scripts/all_train.py,jlagesse,FINISHED,100,True,None,/scratch/jlagesse/ngmb-data/AQSOL[0.18],500,300,AQSOL-RUN7,96,0.1,8,4,25,0.0005,0.003,GATv2,59744,adam-one-cycle,32,True,GATv2-0.18,5,0.6098357328922163,0.5325222829398211,0.000018475000000000002,7.152557373046875e-7,0.3809155819914009,0.4897688299417496,0.3271521031856537,5.6,97970.5,3154.2,3.1,2033.9560259999707,1398.6286300000502,7254.7,3.6,0.6233336201196984,0.6063915669918061,0.9558210154122944,0.9373576641082764,0.9918092700499522,0.9845168232917786,7.310643911361694
2024-10-04 01:49:33,39.9min,9870f5acddd649f48e56d22d22b6504c,GATv2-0.15,LOCAL,scripts/all_train.py,jlagesse,FINISHED,100,True,None,/scratch/jlagesse/ngmb-data/AQSOL[0.15],500,300,AQSOL-RUN7,96,0.1,8,4,25,0.0005,0.003,GATv2,59744,adam-one-cycle,32,True,GATv2-0.15,5,0.643045066969563,0.5851835139173488,0.000018475000000000002,7.152557373046875e-7,0.34510434786730176,0.43721780478954314,0.4667281210422516,1.8,97969.2,3154.5,3.1,754.5713800005615,504.925477999961,7503.8,3.7,0.6378759273999854,0.6219792544841767,0.9592626668229888,0.9403846502304077,0.9921603104736232,0.9838261365890503,7.422179460525513
2024-10-04 01:49:13,40.4min,3dce2922e1b44605abb31af69f6cf880,GATv2-0.12,LOCAL,scripts/all_train.py,jlagesse,FINISHED,100,True,None,/scratch/jlagesse/ngmb-data/AQSOL[0.12],500,300,AQSOL-RUN7,96,0.1,8,4,25,0.0005,0.003,GATv2,59744,adam-one-cycle,32,True,GATv2-0.12,5,0.6926527294167002,0.6394818015646375,0.000018475000000000002,4.76837158203125e-7,0.2930954719268823,0.39565896689891816,0.4186299443244934,6.3,98034.3,3156,3.1,722.3035209998488,519.2560829999857,10999.9,5.4,0.6602858719946463,0.6472436785697937,0.9648515785796733,0.9505398750305176,0.9931574886358236,0.9885118067264557,7.442830324172974
2024-10-04 01:44:07,34.7min,1533e1dd94df4a5f91fca9e035b7078d,GATv2-0.08,LOCAL,scripts/all_train.py,jlagesse,FINISHED,100,True,None,/scratch/jlagesse/ngmb-data/AQSOL[0.08],500,300,AQSOL-RUN7,96,0.1,8,4,25,0.0005,0.003,GATv2,59744,adam-one-cycle,32,True,GATv2-0.08,5,0.7306696343595664,0.7082394419536238,0.000018475000000000002,7.152557373046875e-7,0.2500140154852143,0.31358777433633805,0.2903003692626953,5.2,131532.9,3552.8,2.6,406.4907180001028,412.2712630000897,16175.2,6,0.6939795651013339,0.6991879045963287,0.9685637769819815,0.9635063827037811,0.993176026434838,0.9911151707172394,6.400608539581299
2024-10-04 01:43:03,36.3min,b9ee04588a034ebe96bbde7299204e8c,GATv2-0.04,LOCAL,scripts/all_train.py,jlagesse,FINISHED,100,True,None,/scratch/jlagesse/ngmb-data/AQSOL[0.04],500,300,AQSOL-RUN7,96,0.1,8,4,25,0.0005,0.003,GATv2,59744,adam-one-cycle,32,True,GATv2-0.04,5,0.7821957306734547,0.7755285390289981,0.000018475000000000002,0.0000016689300537109375,0.19363429142704494,0.248704631626606,0.28462129831314087,3.4,131912.1,3173.6,2.3,1821.8261309999507,1244.9911370000336,7970.6,3,0.7266663961772677,0.7456235945224762,0.9726502578469771,0.9723252892494202,0.9931958943982667,0.9937853753566742,6.75364351272583
2024-10-04 01:42:56,36.6min,d2bc43b30f8a48328396f78b108ac605,GATv2-0.06,LOCAL,scripts/all_train.py,jlagesse,FINISHED,100,True,None,/scratch/jlagesse/ngmb-data/AQSOL[0.06],500,300,AQSOL-RUN7,96,0.1,8,4,25,0.0005,0.003,GATv2,59744,adam-one-cycle,32,True,GATv2-0.06,5,0.7569253584809353,0.7321836256845186,0.000018475000000000002,0.0000016689300537109375,0.23031109958132612,0.28073895871639254,0.3138367831707001,3.4,131912.1,3173.6,2.3,1838.2143830000423,1255.0685669999802,7963.9,2.9,0.711788487585285,0.7146876811981201,0.9703768408751186,0.9648610413074493,0.9932994653907004,0.991776567697525,6.830780506134033
2024-10-04 01:41:53,40.8min,1337955a5bef4a5f95b66cf3f13439bd,GAT-0.3,LOCAL,scripts/all_train.py,jlagesse,FINISHED,100,True,None,/scratch/jlagesse/ngmb-data/AQSOL[0.3],500,300,AQSOL-RUN7,128,0.1,8,4,25,0.0005,0.003,GAT,55200,adam-one-cycle,32,True,GAT-0.3,5,0.4641913355570849,0.36810284970919877,0.000018475000000000002,0.0000011920928955078125,0.5058753407454188,0.611977943778038,0.9815004467964172,5.6,97969.1,3154.6,3.1,2096.3399269990623,1432.0933489999734,6750.7,3.3,0.5663469305521325,0.5452533900737763,0.9404397123976599,0.914889395236969,0.9889421900616416,0.9781475841999054,7.464378833770752
2024-10-04 01:36:09,40.3min,a87ac13ff66841d4a4ad2360df8d6d88,GAT-0.24,LOCAL,scripts/all_train.py,jlagesse,FINISHED,100,True,None,/scratch/jlagesse/ngmb-data/AQSOL[0.24],500,300,AQSOL-RUN7,128,0.1,8,4,25,0.0005,0.003,GAT,55200,adam-one-cycle,32,True,GAT-0.24,5,0.530181013072782,0.4439680669433493,0.000018475000000000002,7.152557373046875e-7,0.4595868574290336,0.5632234334945678,0.5305498242378235,7.4,97440.9,3154.2,3.1,1429.6321450000396,972.898986000102,4971.8,2.5,0.5938067111787917,0.5712042808532715,0.9498852800719345,0.9228824436664581,0.9906759511066389,0.9817940175533295,7.986026287078857
