Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,batch_size,cuda,custom_model,dataset,end_factor,epochs,experiment,features,grad_clip,heads,layers,log_frequency,lr,max_lr,model,nb_params,optimizer,out_features,profile,run_name,start_factor,lap/train,lap/val,learning_rate,log_time,loss/train,loss/val,minibatch_loss,system/cpu_utilization_percentage,system/disk_available_megabytes,system/disk_usage_megabytes,system/disk_usage_percentage,system/network_receive_megabytes,system/network_transmit_megabytes,system/system_memory_usage_megabytes,system/system_memory_usage_percentage,top_1/train,top_1/val,top_3/train,top_3/val,top_5/train,top_5/val,train_time
2024-10-03 13:30:36,27.4min,7ed2f37754684574bd6f4218374d8498,GatedGCN-0.3,LOCAL,scripts/all_train.py,jlagesse,FINISHED,100,True,None,"/scratch/jlagesse/ngmb-data/ER[100,8,0.3]",500,300,ER-RUN7,48,0.1,8,4,25,0.0005,0.003,GatedGCN,59680,adam-one-cycle,64,True,GatedGCN-0.3,5,0.088322,0.07786,0.000018475000000000002,7.152557373046875e-7,3.933667025566101,4.014851760864258,3.8956801891326904,2.1,97969.3,3154.4,3.1,617.4128699991852,324.93477500003064,7880,3.9,0.5699339878559112,0.567519998550415,0.9045539700984955,0.9027999520301819,0.9787739884853363,0.9770599722862243,5.060850381851196
2024-10-03 13:25:35,26.2min,4a5c2ead3cbc42db82c6447d6ececa87,GatedGCN-0.24,LOCAL,scripts/all_train.py,jlagesse,FINISHED,100,True,None,"/scratch/jlagesse/ngmb-data/ER[100,8,0.24]",500,300,ER-RUN7,48,0.1,8,4,25,0.0005,0.003,GatedGCN,59680,adam-one-cycle,64,True,GatedGCN-0.24,5,0.160616,0.14586,0.000018475000000000002,9.5367431640625e-7,3.4993809270858764,3.57910532951355,3.488942861557007,4.2,97441,3154,3.1,415.3726640000241,301.54045000008773,8585.5,4.3,0.6013359808921814,0.600759994983673,0.9306879818439484,0.9299599885940552,0.9881419956684112,0.9888800144195556,4.582533836364746
2024-10-03 13:17:58,27.5min,eae9ccf3fc104620a40954b65a88828a,GatedGCN-0.18,LOCAL,scripts/all_train.py,jlagesse,FINISHED,100,True,None,"/scratch/jlagesse/ngmb-data/ER[100,8,0.18]",500,300,ER-RUN7,48,0.1,8,4,25,0.0005,0.003,GatedGCN,59680,adam-one-cycle,64,True,GatedGCN-0.18,5,0.329998,0.31995999999999997,0.000018475000000000002,0.000001430511474609375,2.7130959129333494,2.762833309173584,2.6925952434539795,6,97970.7,3154,3.1,858.1739909998141,629.4467439999571,7379.2,3.6,0.6381319808959961,0.6370200037956237,0.9495339918136597,0.9477399945259094,0.9929579973220826,0.992519986629486,5.081315755844116
2024-10-03 13:17:45,27.7min,efcce8f5e3ff4f9a8dbe49d6c36dbd5c,GatedGCN-0.15,LOCAL,scripts/all_train.py,jlagesse,FINISHED,100,True,None,"/scratch/jlagesse/ngmb-data/ER[100,8,0.15]",500,300,ER-RUN7,48,0.1,8,4,25,0.0005,0.003,GatedGCN,59680,adam-one-cycle,64,True,GatedGCN-0.15,5,0.47613,0.46506,0.000018475000000000002,9.5367431640625e-7,2.1448444652557375,2.1747348308563232,2.2000091075897217,3.8,97969.3,3154.4,3.1,410.5501520000398,299.1739349999698,9723.4,4.8,0.6758399891853333,0.6719000101089477,0.963007994890213,0.9615799903869628,0.9955279862880707,0.9951400279998779,5.087092638015747
2024-10-03 13:17:07,26.8min,ef6513deeaa24521a99ebaa358c8cfe3,GatedGCN-0.12,LOCAL,scripts/all_train.py,jlagesse,FINISHED,100,True,None,"/scratch/jlagesse/ngmb-data/ER[100,8,0.12]",500,300,ER-RUN7,48,0.1,8,4,25,0.0005,0.003,GatedGCN,59680,adam-one-cycle,64,True,GatedGCN-0.12,5,0.647898,0.6268,0.000018475000000000002,7.152557373046875e-7,1.5246098613739014,1.6096944570541383,1.5299935340881348,6,97970.4,3153.3,3.1,1227.5598479999462,893.256934999954,7356.6,3.6,0.7293499851226807,0.7179799795150756,0.9747359895706177,0.9716599822044373,0.9969639790058136,0.9964399814605713,4.95787501335144
2024-10-03 13:17:20,27.4min,b382b0b228fb4d18b40ee60e48605caf,GatedGCN-0.08,LOCAL,scripts/all_train.py,jlagesse,FINISHED,100,True,None,"/scratch/jlagesse/ngmb-data/ER[100,8,0.08]",500,300,ER-RUN7,48,0.1,8,4,25,0.0005,0.003,GatedGCN,59680,adam-one-cycle,64,True,GatedGCN-0.08,5,0.902094,0.8955,0.000018475000000000002,9.5367431640625e-7,0.6030464673042297,0.6416507840156556,0.5874465107917786,5,97970.4,3153.3,3.1,1250.0855359999696,911.3527609999292,5948.3,2.9,0.8609739708900451,0.8530199766159058,0.9922939836978912,0.990999972820282,0.999229974746704,0.9989199638366699,5.071958780288696
2024-10-03 13:17:05,27.0min,f7b4a9ae639f439bb198383978a931f7,GatedGCN-0.06,LOCAL,scripts/all_train.py,jlagesse,FINISHED,100,True,None,"/scratch/jlagesse/ngmb-data/ER[100,8,0.06]",500,300,ER-RUN7,48,0.1,8,4,25,0.0005,0.003,GatedGCN,59680,adam-one-cycle,64,True,GatedGCN-0.06,5,0.973894,0.9679,0.000018475000000000002,9.5367431640625e-7,0.25903634905815126,0.2949765264987946,0.23287691175937653,6.1,97970.7,3154,3.1,821.4221169999801,604.5963660000125,7743.5,3.8,0.9320039975643158,0.9242600083351136,0.9975179731845856,0.9969000101089478,0.9997919619083404,0.9996399641036987,4.94484281539917
2024-10-03 13:16:49,26.4min,006dfa89c7db452cae19de1f248d37f7,GatedGCN-0.04,LOCAL,scripts/all_train.py,jlagesse,FINISHED,100,True,None,"/scratch/jlagesse/ngmb-data/ER[100,8,0.04]",500,300,ER-RUN7,48,0.1,8,4,25,0.0005,0.003,GatedGCN,59680,adam-one-cycle,64,True,GatedGCN-0.04,5,0.99595,0.9916200000000001,0.000018475000000000002,7.152557373046875e-7,0.08374168261885644,0.13348229825496674,0.08978155255317688,6.3,97970.4,3153.3,3.1,1192.0826310000848,870.0218200000236,8217.5,4.1,0.9758239781856537,0.9630399823188782,0.9994859671592713,0.9989399552345276,0.9999739921092987,0.999899959564209,4.84309720993042
2024-10-03 13:02:29,27.0min,48bcd5b53caa4d7e8273e811078aa014,GIN-0.3,LOCAL,scripts/all_train.py,jlagesse,FINISHED,100,True,None,"/scratch/jlagesse/ngmb-data/ER[100,8,0.3]",500,300,ER-RUN7,93,0.1,8,4,25,0.0005,0.003,GIN,59026,adam-one-cycle,64,True,GIN-0.3,5,0.077302,0.06974,0.000018475000000000002,7.152557373046875e-7,4.00284143447876,4.049193859100342,3.967763662338257,2.1,97969.3,3154.4,3.1,572.576920999214,321.0546409999952,7808,3.9,0.5277899742126465,0.524019980430603,0.8581299722194672,0.8509399652481079,0.9523579978942871,0.949180006980896,4.8231847286224365
2024-10-03 12:58:35,25.9min,e91cfcc38fcb42b5bc350a3c1a34e236,GIN-0.24,LOCAL,scripts/all_train.py,jlagesse,FINISHED,100,True,None,"/scratch/jlagesse/ngmb-data/ER[100,8,0.24]",500,300,ER-RUN7,93,0.1,8,4,25,0.0005,0.003,GIN,59026,adam-one-cycle,64,True,GIN-0.24,5,0.135296,0.12040000000000001,0.000018475000000000002,0.0000021457672119140625,3.640457558631897,3.711621046066284,3.5915844440460205,4.3,97441,3154,3.1,402.78220899996813,296.5412709999364,8718.8,4.3,0.5601379907131195,0.5557199954986572,0.8883099842071533,0.8845399856567383,0.9676259899139404,0.9663599848747253,4.622331142425537
2024-10-03 12:50:05,26.6min,34c17bfa472b49ad880f7721666d0198,GIN-0.18,LOCAL,scripts/all_train.py,jlagesse,FINISHED,100,True,None,"/scratch/jlagesse/ngmb-data/ER[100,8,0.18]",500,300,ER-RUN7,93,0.1,8,4,25,0.0005,0.003,GIN,59026,adam-one-cycle,64,True,GIN-0.18,5,0.274142,0.26522,0.000018475000000000002,4.76837158203125e-7,2.9772528123855593,3.0131357669830323,2.9399099349975586,4.8,97970.4,3153.3,3.1,1219.9779349999735,889.084664999973,6448.7,3.2,0.5919519877433777,0.5905799865722656,0.9104359662532806,0.9078399658203125,0.9763359892368316,0.9755599498748779,4.914863109588623
